id,timestamp,user,ip_address,action,status,location,device,failed_attempts,session_duration_min,bytes_transferred,anomaly_label
1206,2024-03-10T13:14:41,user_004,10.91.66.201,SSH_LOGIN,FAILURE,"New York, US",Windows 10,0,107,1435,normal
1207,2024-03-10T14:07:14,user_026,192.168.132.183,LOGIN,SUCCESS,"Los Angeles, US",Windows 10,1,339,20825,normal
1208,2024-03-10T15:00:49,user_024,192.168.223.229,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Windows 10,1,402,40745,normal
1209,2024-03-10T18:19:30,user_019,172.25.76.64,SSH_LOGIN,SUCCESS,"Austin, US",Ubuntu 22.04,1,42,45228,normal
1210,2024-03-10T18:41:27,user_001,172.29.110.41,ADMIN_PANEL,SUCCESS,"New York, US",Android 14,1,122,31696,normal
1211,2024-03-10T18:55:22,user_009,172.22.144.9,LOGOUT,FAILURE,"Austin, US",Android 14,0,377,14694,normal
1212,2024-03-11T02:33:13,user_005,95.214.55.0,ADMIN_PANEL,SUCCESS,"Moscow, Russia",MacOS Ventura,0,167,514739,unusual_time
1213,2024-03-11T09:12:54,user_025,192.168.159.151,LOGIN,SUCCESS,"Austin, US",iOS 17,1,8,24652,normal
1214,2024-03-11T11:12:13,user_041,10.192.131.0,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,0,262,35652,normal
1215,2024-03-11T11:26:56,user_024,192.168.63.4,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,1,117,17334,normal
1216,2024-03-11T12:18:38,user_010,192.168.132.183,DATA_EXPORT,SUCCESS,"Chicago, US",Android 14,1,133,3429,normal
1217,2024-03-11T13:44:29,user_022,192.168.205.31,FILE_ACCESS,SUCCESS,"New York, US",MacOS Ventura,1,66,48785,normal
1218,2024-03-11T14:22:14,user_029,10.81.82.76,ADMIN_PANEL,SUCCESS,"Seattle, US",iOS 17,0,369,32981,normal
1219,2024-03-11T14:35:00,user_046,172.22.144.9,LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,432,24296,normal
1220,2024-03-11T15:05:20,user_003,172.23.72.7,FILE_ACCESS,SUCCESS,"Austin, US",Android 14,0,341,35659,normal
1221,2024-03-11T15:46:52,user_049,172.22.125.151,FILE_ACCESS,SUCCESS,"Chicago, US",MacOS Ventura,1,399,45840,normal
1222,2024-03-11T16:21:42,user_026,192.168.79.58,PASSWORD_CHANGE,FAILURE,"Austin, US",Ubuntu 22.04,1,286,21376,normal
1223,2024-03-11T16:21:48,user_020,192.168.223.229,LOGOUT,SUCCESS,"Seattle, US",Android 14,1,128,20019,normal
1224,2024-03-11T17:38:50,user_006,172.31.157.133,SSH_LOGIN,SUCCESS,"Chicago, US",iOS 17,1,403,5650,normal
1225,2024-03-11T17:46:26,user_038,10.86.59.91,LOGOUT,SUCCESS,"Los Angeles, US",iOS 17,0,260,36186,normal
1226,2024-03-12T08:11:09,user_014,10.153.239.149,DATA_EXPORT,SUCCESS,"Los Angeles, US",Windows 10,1,174,5847,normal
1227,2024-03-12T09:13:34,user_033,10.239.196.237,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,92,4768,normal
1228,2024-03-12T10:18:28,user_008,192.168.6.38,DATA_EXPORT,SUCCESS,"Chicago, US",Windows 10,0,106,13064,normal
1229,2024-03-12T10:43:57,user_049,10.148.206.142,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,1,220,21813,normal
1230,2024-03-12T10:54:44,user_018,192.168.224.150,PASSWORD_CHANGE,SUCCESS,"New York, US",iOS 17,1,435,49629,normal
1231,2024-03-12T14:23:11,user_013,185.220.101.47,LOGIN,SUCCESS,"Moscow, Russia",iOS 17,0,28,69944,geo_anomaly
1232,2024-03-12T15:16:19,user_036,10.211.183.83,FILE_ACCESS,SUCCESS,"Austin, US",MacOS Ventura,0,387,15158,normal
1233,2024-03-12T17:33:10,user_016,192.168.242.146,ADMIN_PANEL,SUCCESS,"Chicago, US",Ubuntu 22.04,1,257,9663,normal
1234,2024-03-12T18:07:26,user_022,10.239.196.237,SSH_LOGIN,SUCCESS,"Austin, US",Windows 10,1,312,20576,normal
1235,2024-03-12T18:31:26,user_033,192.168.242.146,ADMIN_PANEL,SUCCESS,"Austin, US",iOS 17,0,47,37153,normal
1236,2024-03-12T18:42:29,user_014,10.148.206.142,FILE_ACCESS,SUCCESS,"Los Angeles, US",iOS 17,1,291,40716,normal
1237,2024-03-12T19:06:49,user_027,192.168.223.229,PASSWORD_CHANGE,SUCCESS,"Austin, US",iOS 17,0,90,11922,normal
1238,2024-03-13T08:11:59,user_043,172.31.157.133,LOGIN,FAILURE,"Seattle, US",MacOS Ventura,1,480,5142,normal
1239,2024-03-13T09:50:18,user_050,192.168.4.248,FILE_ACCESS,SUCCESS,"Chicago, US",iOS 17,1,297,40008,normal
1240,2024-03-13T10:08:42,user_049,10.148.206.142,LOGIN,SUCCESS,"New York, US",Windows 10,0,10,5000,impossible_travel
1241,2024-03-13T10:10:11,user_044,192.168.198.48,PASSWORD_CHANGE,SUCCESS,"Seattle, US",MacOS Ventura,1,472,38317,normal
1242,2024-03-13T10:12:11,user_049,172.28.100.147,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,1,257,36753,normal
1243,2024-03-13T10:20:55,user_030,172.31.98.61,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,0,165,41682,normal
1244,2024-03-13T10:23:42,user_049,185.220.101.47,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,30,50000,impossible_travel
1245,2024-03-13T12:07:00,user_023,192.168.78.214,DATA_EXPORT,SUCCESS,"Los Angeles, US",Android 14,1,324,36678,normal
1246,2024-03-13T12:10:50,user_009,172.23.72.7,LOGOUT,SUCCESS,"Chicago, US",Windows 10,0,185,18737,normal
1247,2024-03-13T12:40:43,user_028,192.168.159.151,DATA_EXPORT,SUCCESS,"Chicago, US",Android 14,0,437,17109,normal
1248,2024-03-13T13:16:37,user_017,192.168.198.48,SSH_LOGIN,SUCCESS,"New York, US",iOS 17,0,407,12041,normal
1249,2024-03-13T15:29:36,user_032,172.24.63.76,DATA_EXPORT,SUCCESS,"Austin, US",Ubuntu 22.04,1,205,40275,normal
1250,2024-03-13T16:44:15,user_022,10.81.82.76,DATA_EXPORT,SUCCESS,"Seattle, US",iOS 17,0,308,39164,normal
1251,2024-03-13T17:50:30,user_003,172.24.63.76,LOGIN,SUCCESS,"Chicago, US",Windows 10,1,389,18607,normal
1252,2024-03-13T19:03:58,user_044,172.26.105.108,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,1,117,41821,normal
1253,2024-03-13T19:04:46,user_014,172.31.157.133,SSH_LOGIN,SUCCESS,"Austin, US",Android 14,0,309,42190,normal
1254,2024-03-14T09:14:27,user_033,10.86.59.91,SSH_LOGIN,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,248,37549,normal
1255,2024-03-14T09:31:29,user_041,192.168.224.150,FILE_ACCESS,SUCCESS,"Seattle, US",MacOS Ventura,1,85,16819,normal
1256,2024-03-14T11:54:49,user_025,10.132.205.99,LOGIN,SUCCESS,"Austin, US",iOS 17,1,344,42830,normal
1257,2024-03-14T12:26:24,user_015,10.39.240.134,DATA_EXPORT,SUCCESS,"Chicago, US",Windows 10,1,349,7853,normal
1258,2024-03-14T12:44:47,user_031,10.221.177.204,SSH_LOGIN,SUCCESS,"Austin, US",iOS 17,1,157,37548,normal
1259,2024-03-14T14:11:31,user_025,192.168.223.229,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Android 14,0,255,19029,normal
1260,2024-03-14T14:25:45,user_044,192.168.6.38,LOGIN,SUCCESS,"Los Angeles, US",Windows 10,1,440,44943,normal
1261,2024-03-14T14:54:35,user_015,192.168.80.56,SSH_LOGIN,SUCCESS,"Seattle, US",Windows 10,1,19,11923,normal
1262,2024-03-14T15:09:05,user_043,192.168.80.56,PASSWORD_CHANGE,SUCCESS,"New York, US",Ubuntu 22.04,0,238,19500,normal
1263,2024-03-14T16:59:07,user_048,172.29.110.41,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,1,457,6014,normal
1264,2024-03-14T17:28:57,user_020,10.148.206.142,SSH_LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,0,263,41811,normal
1265,2024-03-14T19:14:44,user_002,192.168.248.20,LOGIN,SUCCESS,"Los Angeles, US",MacOS Ventura,1,164,4218,normal
1266,2024-03-14T19:27:23,user_048,192.168.132.183,DATA_EXPORT,SUCCESS,"Austin, US",Windows 10,1,454,41183,normal
1267,2024-03-14T19:28:24,user_017,10.211.183.83,ADMIN_PANEL,SUCCESS,"Chicago, US",iOS 17,1,464,38558,normal
1268,2024-03-15T08:03:18,user_023,192.168.78.214,PASSWORD_CHANGE,SUCCESS,"Austin, US",Ubuntu 22.04,0,438,7144,normal
1269,2024-03-15T08:05:49,user_024,10.119.139.160,FILE_ACCESS,SUCCESS,"Austin, US",Windows 10,1,436,36175,normal
1270,2024-03-15T10:00:08,user_023,172.29.110.41,FILE_ACCESS,SUCCESS,"Austin, US",iOS 17,1,476,10784,normal
1271,2024-03-15T10:27:08,user_036,172.24.63.76,FILE_ACCESS,SUCCESS,"New York, US",Ubuntu 22.04,0,354,16453,normal
1272,2024-03-15T10:39:42,user_050,192.168.224.150,FILE_ACCESS,SUCCESS,"Chicago, US",iOS 17,0,122,24886,normal
1273,2024-03-15T11:18:36,user_016,192.168.154.92,LOGIN,SUCCESS,"New York, US",iOS 17,1,439,32586,normal
1274,2024-03-15T11:48:47,user_045,192.168.176.253,LOGOUT,SUCCESS,"Chicago, US",Android 14,1,146,3669,normal
1275,2024-03-15T13:52:17,user_023,192.168.187.145,PASSWORD_CHANGE,FAILURE,"Austin, US",iOS 17,0,138,11571,normal
1276,2024-03-15T15:49:43,user_026,10.209.39.139,LOGOUT,SUCCESS,"Seattle, US",MacOS Ventura,1,351,45338,normal
1277,2024-03-15T16:20:59,user_037,172.23.72.7,LOGOUT,SUCCESS,"Chicago, US",MacOS Ventura,1,207,8677,normal
1278,2024-03-15T16:41:48,user_028,10.239.196.237,FILE_ACCESS,SUCCESS,"Seattle, US",MacOS Ventura,0,245,20329,normal
1279,2024-03-15T17:00:33,user_014,192.168.80.56,PASSWORD_CHANGE,SUCCESS,"New York, US",MacOS Ventura,1,351,6280,normal
1280,2024-03-15T17:03:42,user_011,10.86.59.91,SSH_LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,1,47,8411,normal
1281,2024-03-15T17:09:58,user_015,10.211.183.83,LOGIN,SUCCESS,"New York, US",Windows 10,1,380,33144,normal
1282,2024-03-15T18:27:28,user_032,192.168.64.87,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,0,263,8431,normal
1283,2024-03-15T18:28:42,user_027,172.22.144.9,PASSWORD_CHANGE,SUCCESS,"Seattle, US",iOS 17,1,148,21196,normal
1284,2024-03-15T19:35:18,user_039,172.24.63.76,ADMIN_PANEL,SUCCESS,"Seattle, US",Android 14,1,123,46911,normal
1285,2024-03-15T19:52:50,user_035,172.17.78.30,LOGIN,SUCCESS,"Los Angeles, US",Windows 10,0,446,39362,normal
1286,2024-03-16T08:11:16,user_021,10.153.239.149,LOGOUT,SUCCESS,"Seattle, US",Windows 10,0,248,29478,normal
1287,2024-03-16T08:48:51,user_018,192.168.79.58,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,0,395,22159,normal
1288,2024-03-16T08:56:59,user_045,192.168.224.150,ADMIN_PANEL,SUCCESS,"Seattle, US",Ubuntu 22.04,1,441,14539,normal
1289,2024-03-16T10:40:43,user_048,192.168.248.20,PASSWORD_CHANGE,SUCCESS,"Chicago, US",iOS 17,1,361,27384,normal
1290,2024-03-16T10:42:28,user_048,10.218.204.113,SSH_LOGIN,SUCCESS,"Los Angeles, US",iOS 17,0,414,34662,normal
1291,2024-03-16T15:29:26,user_043,10.39.240.134,LOGIN,SUCCESS,"New York, US",MacOS Ventura,1,322,41298,normal
1292,2024-03-16T18:01:05,user_037,172.17.78.30,ADMIN_PANEL,SUCCESS,"Austin, US",MacOS Ventura,0,138,24944,normal
1293,2024-03-16T19:59:57,user_007,192.168.79.58,LOGIN,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,309,26595,normal
1294,2024-03-17T08:40:32,user_035,10.211.183.83,LOGOUT,SUCCESS,"Chicago, US",iOS 17,0,319,23222,normal
1295,2024-03-17T08:57:51,user_015,192.168.80.56,FILE_ACCESS,SUCCESS,"Austin, US",Android 14,1,397,38372,normal
1296,2024-03-17T09:09:18,user_008,172.23.72.7,LOGOUT,SUCCESS,"Austin, US",Ubuntu 22.04,0,205,6697,normal
1297,2024-03-17T10:34:20,user_049,172.31.157.133,SSH_LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,1,54,35123,normal
1298,2024-03-17T11:16:38,user_001,10.119.139.160,DATA_EXPORT,FAILURE,"Chicago, US",iOS 17,1,441,22953,normal
1299,2024-03-17T14:11:53,user_023,192.168.80.56,SSH_LOGIN,SUCCESS,"New York, US",Windows 10,1,194,12747,normal
1300,2024-03-17T16:16:35,user_030,192.168.48.203,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,1,62,19334,normal
1301,2024-03-17T17:24:15,user_021,10.211.183.83,LOGIN,SUCCESS,"Seattle, US",Windows 10,1,150,8689,normal
1302,2024-03-17T17:50:02,user_008,10.239.196.237,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Windows 10,1,11,27628,normal
1303,2024-03-17T18:20:43,user_026,172.22.145.226,DATA_EXPORT,SUCCESS,"Austin, US",Ubuntu 22.04,1,469,27531,normal
1304,2024-03-17T19:38:18,user_039,192.168.80.56,DATA_EXPORT,SUCCESS,"Chicago, US",MacOS Ventura,0,387,25773,normal
1305,2024-03-17T19:42:23,user_031,172.31.98.61,ADMIN_PANEL,SUCCESS,"Los Angeles, US",Windows 10,1,186,41627,normal
1306,2024-03-18T08:05:14,user_017,192.168.242.146,SSH_LOGIN,SUCCESS,"Seattle, US",Windows 10,1,300,2736,normal
1307,2024-03-18T08:33:30,user_015,192.168.48.203,FILE_ACCESS,SUCCESS,"Los Angeles, US",MacOS Ventura,1,372,11730,normal
1308,2024-03-18T08:41:17,user_018,185.234.218.21,LOGIN,SUCCESS,"Amsterdam, Netherlands",Windows 10,0,49,93309,geo_anomaly
1309,2024-03-18T09:12:28,user_042,192.168.132.183,SSH_LOGIN,SUCCESS,"Austin, US",Android 14,1,425,3783,normal
1310,2024-03-18T09:50:44,user_028,172.22.144.9,SSH_LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,1,236,15074,normal
1311,2024-03-18T10:18:07,user_007,192.168.4.248,DATA_EXPORT,SUCCESS,"New York, US",Windows 10,1,83,28978,normal
1312,2024-03-18T12:23:00,user_022,172.29.110.41,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Windows 10,0,264,36764,normal
1313,2024-03-18T13:09:19,user_044,10.192.131.0,PASSWORD_CHANGE,SUCCESS,"New York, US",Android 14,1,410,30641,normal
1314,2024-03-18T15:02:08,user_044,10.91.66.201,LOGOUT,SUCCESS,"Chicago, US",Ubuntu 22.04,1,295,2222,normal
1315,2024-03-18T17:45:47,user_043,172.24.63.76,LOGIN,SUCCESS,"Seattle, US",iOS 17,1,207,44091,normal
1316,2024-03-18T18:04:11,user_010,192.168.80.56,DATA_EXPORT,SUCCESS,"Seattle, US",Android 14,1,353,37094,normal
1317,2024-03-18T18:28:23,user_010,10.218.204.113,ADMIN_PANEL,SUCCESS,"Seattle, US",MacOS Ventura,1,208,20703,normal
1318,2024-03-18T19:24:59,user_003,192.168.154.92,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Android 14,0,401,11586,normal
1319,2024-03-19T08:55:24,user_025,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,1,0,0,brute_force
1320,2024-03-19T08:55:54,user_025,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",MacOS Ventura,2,0,0,brute_force
1321,2024-03-19T08:56:24,user_025,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",MacOS Ventura,3,0,0,brute_force
1322,2024-03-19T08:56:50,user_039,192.168.4.248,PASSWORD_CHANGE,SUCCESS,"New York, US",iOS 17,0,466,39649,normal
1323,2024-03-19T08:56:54,user_025,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",Android 14,4,0,0,brute_force
1324,2024-03-19T08:57:24,user_025,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Ubuntu 22.04,5,0,0,brute_force
1325,2024-03-19T08:57:54,user_025,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Android 14,6,0,0,brute_force
1326,2024-03-19T08:58:24,user_025,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Windows 10,7,0,0,brute_force
1327,2024-03-19T08:58:54,user_025,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Ubuntu 22.04,8,0,0,brute_force
1328,2024-03-19T08:59:24,user_025,185.234.218.21,LOGIN,FAILURE,"Moscow, Russia",Windows 10,9,0,0,brute_force
1329,2024-03-19T08:59:54,user_025,185.234.218.21,LOGIN,FAILURE,"Shanghai, China",Android 14,10,0,0,brute_force
1330,2024-03-19T09:00:24,user_025,185.234.218.21,LOGIN,FAILURE,"Amsterdam, Netherlands",iOS 17,11,0,0,brute_force
1331,2024-03-19T09:00:54,user_025,185.234.218.21,LOGIN,FAILURE,"Bucharest, Romania",Android 14,12,0,0,brute_force
1332,2024-03-19T09:19:15,user_049,10.209.39.139,ADMIN_PANEL,SUCCESS,"Seattle, US",Windows 10,0,75,24644,normal
1333,2024-03-19T09:36:46,user_004,192.168.223.229,PASSWORD_CHANGE,FAILURE,"Austin, US",Android 14,1,223,40001,normal
1334,2024-03-19T11:07:11,user_017,10.239.148.215,SSH_LOGIN,SUCCESS,"New York, US",Android 14,1,335,36122,normal
1335,2024-03-19T11:07:59,user_013,192.168.154.92,LOGOUT,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,392,27262,normal
1336,2024-03-19T17:07:22,user_026,10.239.196.237,SSH_LOGIN,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,349,8878,normal
1337,2024-03-19T17:15:15,user_048,10.153.239.149,DATA_EXPORT,SUCCESS,"Los Angeles, US",MacOS Ventura,0,56,27186,normal
1338,2024-03-19T18:14:26,user_041,172.25.76.64,PASSWORD_CHANGE,SUCCESS,"Chicago, US",Android 14,1,234,35635,normal
1339,2024-03-19T19:18:12,user_015,192.168.48.203,LOGIN,SUCCESS,"New York, US",MacOS Ventura,1,216,3081,normal
1340,2024-03-20T09:28:27,user_036,194.165.16.100,LOGIN,FAILURE,"Amsterdam, Netherlands",Windows 10,1,0,0,brute_force
1341,2024-03-20T09:28:57,user_036,194.165.16.100,LOGIN,FAILURE,"Bucharest, Romania",MacOS Ventura,2,0,0,brute_force
1342,2024-03-20T09:29:27,user_036,194.165.16.100,LOGIN,FAILURE,"Shanghai, China",Windows 10,3,0,0,brute_force
1343,2024-03-20T09:29:57,user_036,194.165.16.100,LOGIN,FAILURE,"Bucharest, Romania",iOS 17,4,0,0,brute_force
1344,2024-03-20T09:30:27,user_036,194.165.16.100,LOGIN,FAILURE,"Moscow, Russia",Windows 10,5,0,0,brute_force
1345,2024-03-20T09:30:57,user_036,194.165.16.100,LOGIN,FAILURE,"Shanghai, China",Windows 10,6,0,0,brute_force
1346,2024-03-20T09:31:27,user_036,194.165.16.100,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,7,0,0,brute_force
1347,2024-03-20T09:31:57,user_036,194.165.16.100,LOGIN,FAILURE,"Shanghai, China",iOS 17,8,0,0,brute_force
1348,2024-03-20T09:32:27,user_036,194.165.16.100,LOGIN,FAILURE,"Shanghai, China",Windows 10,9,0,0,brute_force
1349,2024-03-20T09:32:57,user_036,194.165.16.100,LOGIN,FAILURE,"Moscow, Russia",Ubuntu 22.04,10,0,0,brute_force
1350,2024-03-20T09:33:27,user_036,194.165.16.100,LOGIN,FAILURE,"Bucharest, Romania",Android 14,11,0,0,brute_force
1351,2024-03-20T09:33:57,user_036,194.165.16.100,LOGIN,FAILURE,"Moscow, Russia",Android 14,12,0,0,brute_force
1352,2024-03-20T09:34:27,user_036,194.165.16.100,LOGIN,FAILURE,"Shanghai, China",iOS 17,13,0,0,brute_force
1353,2024-03-20T09:34:57,user_036,194.165.16.100,LOGIN,FAILURE,"Bucharest, Romania",Android 14,14,0,0,brute_force
1354,2024-03-20T09:35:27,user_036,194.165.16.100,LOGIN,FAILURE,"Bucharest, Romania",Android 14,15,0,0,brute_force
1355,2024-03-20T09:35:57,user_036,194.165.16.100,LOGIN,SUCCESS,"Shanghai, China",Windows 10,16,0,0,brute_force
1356,2024-03-20T09:40:28,user_035,192.168.224.150,PASSWORD_CHANGE,SUCCESS,"Chicago, US",iOS 17,0,119,29894,normal
1357,2024-03-20T09:45:54,user_048,10.223.175.92,LOGIN,SUCCESS,"Chicago, US",Windows 10,1,223,13845,normal
1358,2024-03-20T11:08:30,user_010,10.239.148.215,LOGIN,SUCCESS,"Los Angeles, US",iOS 17,1,397,24275,normal
1359,2024-03-20T12:00:29,user_049,192.168.78.214,SSH_LOGIN,SUCCESS,"New York, US",Android 14,1,126,14313,normal
1360,2024-03-20T15:22:05,user_015,172.31.157.133,LOGIN,SUCCESS,"Los Angeles, US",Android 14,0,405,18314,normal
1361,2024-03-20T16:24:28,user_015,10.39.240.134,FILE_ACCESS,SUCCESS,"Austin, US",Ubuntu 22.04,0,317,48602,normal
1362,2024-03-20T16:50:26,user_038,172.22.144.9,ADMIN_PANEL,SUCCESS,"Seattle, US",Android 14,0,478,7022,normal
1363,2024-03-20T17:03:42,user_004,10.221.177.204,DATA_EXPORT,SUCCESS,"New York, US",Windows 10,1,232,25020,normal
1364,2024-03-20T17:10:04,user_030,95.214.55.0,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,45,2851,geo_anomaly
1365,2024-03-20T18:28:44,user_040,10.239.196.237,SSH_LOGIN,SUCCESS,"Austin, US",MacOS Ventura,1,48,2522,normal
1366,2024-03-21T05:08:47,user_034,2.58.56.201,DATA_EXPORT,SUCCESS,"Bucharest, Romania",Ubuntu 22.04,0,60,556633,unusual_time
1367,2024-03-21T09:01:30,user_041,192.168.248.20,SSH_LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,0,60,31136,normal
1368,2024-03-21T09:51:00,user_032,192.168.167.144,SSH_LOGIN,SUCCESS,"Seattle, US",Windows 10,1,53,29906,normal
1369,2024-03-21T10:02:53,user_044,10.223.175.92,LOGIN,SUCCESS,"New York, US",Windows 10,0,10,5000,impossible_travel
1370,2024-03-21T10:17:53,user_044,2.58.56.201,LOGIN,SUCCESS,"Moscow, Russia",Ubuntu 22.04,0,30,50000,impossible_travel
1371,2024-03-21T10:40:42,user_012,192.168.248.20,ADMIN_PANEL,SUCCESS,"Seattle, US",MacOS Ventura,1,308,28251,normal
1372,2024-03-21T11:04:57,user_004,172.24.63.76,SSH_LOGIN,SUCCESS,"Seattle, US",MacOS Ventura,1,347,31912,normal
1373,2024-03-21T11:45:44,user_037,172.28.100.147,ADMIN_PANEL,SUCCESS,"Los Angeles, US",Windows 10,0,403,27962,normal
1374,2024-03-21T12:12:21,user_023,172.22.145.226,LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,0,61,30609,normal
1375,2024-03-21T13:26:00,user_020,192.168.63.4,LOGOUT,SUCCESS,"Seattle, US",Windows 10,1,446,49981,normal
1376,2024-03-21T14:53:48,user_037,192.168.223.229,FILE_ACCESS,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,52,6212,normal
1377,2024-03-21T15:12:06,user_039,192.168.91.73,LOGOUT,SUCCESS,"Chicago, US",Windows 10,1,437,7669,normal
1378,2024-03-21T17:07:05,user_029,10.153.239.149,LOGIN,SUCCESS,"New York, US",MacOS Ventura,0,475,29061,normal
1379,2024-03-21T17:47:48,user_007,10.148.206.142,LOGOUT,SUCCESS,"Seattle, US",Ubuntu 22.04,0,430,44971,normal
1380,2024-03-21T18:42:04,user_048,192.168.242.146,DATA_EXPORT,SUCCESS,"Seattle, US",Ubuntu 22.04,0,467,22614,normal
1381,2024-03-21T19:04:57,user_005,192.168.91.73,SSH_LOGIN,SUCCESS,"New York, US",Android 14,1,398,38768,normal
1382,2024-03-21T19:14:14,user_020,192.168.78.214,FILE_ACCESS,SUCCESS,"Austin, US",Android 14,0,8,12950,normal
1383,2024-03-22T08:18:18,user_023,172.29.110.41,DATA_EXPORT,SUCCESS,"Seattle, US",MacOS Ventura,0,396,6293,normal
1384,2024-03-22T08:42:24,user_001,192.168.205.31,LOGOUT,SUCCESS,"Austin, US",Android 14,0,268,46473,normal
1385,2024-03-22T08:47:17,user_008,172.25.76.64,LOGOUT,SUCCESS,"New York, US",Android 14,0,307,27751,normal
1386,2024-03-22T09:02:13,user_038,10.209.39.139,LOGOUT,SUCCESS,"Seattle, US",MacOS Ventura,1,115,22912,normal
1387,2024-03-22T09:33:45,user_024,172.28.100.147,DATA_EXPORT,SUCCESS,"Seattle, US",Android 14,0,198,36167,normal
1388,2024-03-22T09:47:33,user_002,192.168.132.183,ADMIN_PANEL,SUCCESS,"Chicago, US",MacOS Ventura,1,164,47390,normal
1389,2024-03-22T09:52:09,user_001,192.168.159.151,PASSWORD_CHANGE,SUCCESS,"New York, US",Ubuntu 22.04,0,194,5345,normal
1390,2024-03-22T09:55:17,user_026,10.211.183.83,PASSWORD_CHANGE,SUCCESS,"Seattle, US",MacOS Ventura,0,38,38645,normal
1391,2024-03-22T11:36:46,user_011,10.239.196.237,LOGIN,SUCCESS,"New York, US",Windows 10,0,242,26232,normal
1392,2024-03-22T12:16:41,user_021,172.31.98.61,DATA_EXPORT,SUCCESS,"Los Angeles, US",Android 14,0,465,3820,normal
1393,2024-03-22T13:58:21,user_006,192.168.80.56,FILE_ACCESS,SUCCESS,"Los Angeles, US",Ubuntu 22.04,0,55,24817,normal
1394,2024-03-22T14:17:52,user_014,10.86.59.91,DATA_EXPORT,SUCCESS,"Seattle, US",MacOS Ventura,1,127,7542,normal
1395,2024-03-22T14:33:40,user_037,192.168.223.229,PASSWORD_CHANGE,SUCCESS,"Chicago, US",iOS 17,0,417,5969,normal
1396,2024-03-22T14:39:58,user_023,172.17.78.30,SSH_LOGIN,SUCCESS,"Chicago, US",Ubuntu 22.04,0,135,42983,normal
1397,2024-03-22T15:00:12,user_032,10.239.148.215,SSH_LOGIN,SUCCESS,"Los Angeles, US",Windows 10,0,319,11207,normal
1398,2024-03-22T18:01:15,user_008,10.218.204.113,ADMIN_PANEL,SUCCESS,"Los Angeles, US",iOS 17,1,181,10816,normal
1399,2024-03-22T18:02:13,user_038,192.168.187.145,LOGOUT,SUCCESS,"Los Angeles, US",iOS 17,0,161,27954,normal
1400,2024-03-22T19:19:41,user_030,10.132.205.99,LOGIN,SUCCESS,"New York, US",Ubuntu 22.04,1,64,6469,normal
1401,2024-03-22T19:24:20,user_010,10.218.204.113,LOGIN,SUCCESS,"Chicago, US",iOS 17,1,394,17779,normal
1402,2024-03-22T19:42:40,user_006,10.80.134.203,FILE_ACCESS,SUCCESS,"Chicago, US",MacOS Ventura,0,359,4542,normal
1403,2024-03-23T08:35:55,user_024,192.168.63.4,LOGOUT,SUCCESS,"New York, US",Android 14,1,280,35982,normal
1404,2024-03-23T10:53:52,user_025,192.168.63.4,PASSWORD_CHANGE,SUCCESS,"Los Angeles, US",Android 14,1,441,32595,normal
